author,title,nega_posi,score,length,words
岸田國士,ふらんす役者気質,ポジティブ,0.8462380766868591,2860,"劇場,舞台,俳優,夫人,衣裳,ドルヴァル,場面,芝居,見物,ピエロ,下着,作者,女優,洗濯,細君,聞か,脚本,デュマ,一体,仕立屋,出し,場合,役者,彼女,コロン,ビイヌ,一切,事務,云つ,云ひ,以上,勿論,収入,古着,叫ん,囁い,忘れ,応じ,成ら,持ち,新調,時代,本気,演じる,理由,監督,相手,相談,真似,着る,知れ,美しい,調子,附け,アルフォンス,アレクサンドル,アント,アントニイ,ガラス,コメディイ,コロンビイヌ,スーペ,ダイヤモンド,ニイ,バレエ,フランセエズ,マダム,ロワイヤル,一笑,一緒,一部,一隅,下手,不安,世紀,世間,主人,事件,云ふ,云へ,五千,亭主,人気,今晩,代り,以外,伏せ,何事,何時,佳い,信任,健康,先生,先駆,兎に角,八百,共演,出し物,初日,制度,削ら,削る,前掛け,加へ,動機,包み,口元,口調,台所,台詞,同じ,名人,吹き出,吹き返し,呉れる,呼ん,喜劇,喧嘩,困る,国立,地質,場裡,変へる,変遷,外套,大した,大概,大目,夫婦,好し,好み,始め,婦人,子供,害する,寄せ,寛大,寝台,対する,専属,少い,少く,尤も,居合,差出,差出す,平気,引立ち,当代,待つ,後生,微か,心なく,心得,心持ち,必要,思ひ,思ひの外,思ふ,恐れ,悪く,情熱,愛し,成る,戯曲,打ち明け,扮し,扮する,投げかけ,抱き止め,持ちかけ,持ち込ん,指定,捲い,探し,支給,救護,散財,敷布,文句,既に,早速,昇ら,最中,最後,最近,服屋,末葉,来る,果して,権利,死ん,殊に,気前,気絶,汚れ,汚れもの,汚れる,注い,流行"
野口雨情,仲のわるい姉妹,ポジティブ,0.8462446331977844,1648,"二人,姉妹,椋鳥,今日,山の神,子供,本道,空洞,坊主,悪く,晩方,暗い,目隠し,聞え,芥子,行き,行く,遊び,一人,不思議,云つ,云ひ,云ふ,同じ,大な,大勢,広い,悪い,指さし,歩い,歩き,渡つ,生れ,白い,結構,行つ,逃げ,遊ば,野原,飛ん,チン,ママ,ルビ,一人一人,一生,一番,一緒,下さい,云は,今度,仲よく,仲間,入れ,入口,出来,向い,向ふ,地べた,地面,大層,帰つ,心配,忘れ,思つ,思ふ,悲しく,意味,懸命,戻り,振り,握ら,撫で,椋の木,楽々,楽し,楽しく,泣き伏し,相手,真白,真直,知り,石地,立つ,続けざま,締め,考へ,自分,行け,見る,返事,送ら,遊ん,長い,頼み,高い,二人,姉妹,椋鳥,今日,山の神,子供,本道,空洞,坊主,悪く,晩方,暗い,目隠し,聞え,芥子,行き,行く,遊び,一人,不思議,云つ,云ひ,云ふ,同じ,大な,大勢,広い,悪い,指さし,歩い,歩き,渡つ,生れ,白い,結構,行つ,逃げ,遊ば,野原,飛ん,チン,ママ,ルビ,一人一人,一生,一番,一緒,下さい,云は,今度,仲よく,仲間,入れ,入口,出来,向い,向ふ,地べた,地面,大層,帰つ,心配,忘れ,思つ,思ふ,悲しく,意味,懸命,戻り,振り,握ら,撫で,椋の木,楽々,楽し,楽しく,泣き伏し,相手,真白,真直,知り,石地,立つ,続けざま,締め,考へ,自分,行け,見る,返事,送ら,遊ん,長い,頼み,高い"
芥川龍之介,猿蟹合戦,ポジティブ,0.8462509512901306,2258,"云う,云っ,握り飯,弁護,仇打ち,死刑,殺し,知ら,給え,事実,代議,同情,天下,好い,投げつけ,新聞,知れ,私憤,読者,運命,青柿,与え,交換,取っ,同類,天国,宣告,小説,復讐,必要,思想,慈悲,時代,最後,気の毒,熟柿,現に,男爵,結果,自身,裁判,話し,話す,雑誌,高い,クロポトキン,ゴシップ,ストア,センティメンタリズム,デパアトメント,ブルドッグ,一人,一向,一生,一致,下さ,不問,世の中,並べ,主犯,主義,乞う,云い,云え,仕止め,代り,以前,以来,仲間,会議,会頭,使う,倫理,傷害,優勝,全然,共犯,出づる,出来,判事,判然,利益,加える,加減,劣敗,動機,動物,勿論,十分,博さ,博士,占め,危険,反っ,反動,取ら,取り,受け,台所,同志,名士,吐い,商業,四十,国粋,土間,執行,壮士,売笑,多かっ,多少,大きい,大体,大学,大正,大金,太平,奪っ,好物,好評,始め,婦女,実例,家庭,寄せ,寸毫,封建,少し,尻押し,引い,引きずり,当然,彼女,徒刑,必ず,忌々し,思い,思え,思っ,性情,怨敵,怪我,怪訝,悪意,悲しい,惚れる,意志,意見,愚物,愚者,憎む,憐ん,戦っ,所業,扶助,批評,投ぜ,拭っ,拾い上げ,持っ,持つ,捕縛,改め,教授,教誨,断っ,方面,時間,書い,柿の木,株屋,検事,横這い,次男,止る,武士,歩い,死ん,殺さ,決定,没後,洩らす,流行,無事,無期,無知,熟睡,特に,狂者,獲物,生涯,用語,番頭,異名,疑い,皮肉,監獄,相互,看守,知っ"
宮本百合子,五月のことば,ポジティブ,0.8462545871734619,1209,"文学,日本,ジャーナリズム,事実,平和,理性,組織,行動,世界,人間,作家,反対,地球,学者,守る,小説,巨大,恆存,戦争,挑発,政治,本質,概括,現代,現実,知識,福田,考え,資本,運命,アジア,カナライゼーション,フランス,レジスタンス,一千,与え,中国,主義,事情,二十,云っ,人権,人民,今日,価値,働い,働か,全国,具体,出来,刻みめ,加盟,勝利,印し,去年,参加,各地,吉田,同感,同氏,同盟,命令,商品,商業,問題,団体,国内,基地,声明,大き,天授,天皇,好蔵,委員,実質,川端,広汎,康成,廻転,必要,思想,性格,恥辱,意味,感じ,感覚,扈従,批判,抗し,抵抗,拒む,擁護,支配,救おう,敗北,施設,明らか,明瞭,時代,暗示,有様,有識,歴史,民主,氾濫,決意,沈潜,河盛,治癒,活力,流れ,深く,混乱,無視,特別,理解,生物,画期,発揮,発表,発言,範囲,細菌,縫っ,美しい,群像,自由,自覚,自身,行い,言論,評価,評論,試練,誘い,語っ,読者,談じ,蹂躙,軍事,軍部,通観,関係,防が,防衛,革命,首相,文学,日本,ジャーナリズム,事実,平和,理性,組織,行動,世界,人間,作家,反対,地球,学者,守る,小説,巨大,恆存,戦争,挑発,政治,本質,概括,現代,現実,知識,福田,考え,資本,運命,アジア,カナライゼーション,フランス,レジスタンス,一千,与え,中国,主義,事情,二十,云っ,人権,人民,今日,価値,働い,働か,全国,具体,出来,刻みめ,加盟,勝利"
泉鏡花,多神教,ポジティブ,0.8462600111961365,18156,"神職,禰宜,仕丁,巫女,小児,太鼓,女児,村人,言う,人形,俳優,奉る,存じ,恐れ,拍子,蘆毛,一同,人々,出づ,後見,見え,丁々,申す,鉄槌,如く,御前,申し,般若,道化,一念,上げ,乱れ,何処,取っ,取る,堪忍,床几,形代,払い,掛け,知ら,神楽,聞く,貴女,伺い,先ず,入る,参っ,可恐い,御免,御身,明か,権現,気田,生命,申上げ,知れ,立つ,立て,聞き,舞台,落つ,落葉,行く,見る,再び,可い,唯今,太刀,帰ら,御堂,御覧,思わ,慰み,手綱,打っ,掛く,斉しく,木の葉,樹立,次第,正しき,正面,汚れ,消せ,熊手,片手,甘露,白い,菓子,落ち,被り,言葉,軽く,通り,鉄橋,開く,離れ,鳴く,ハタ,一人,一連,下さい,下り,不届,世の中,両手,二十,今日,参り,口々,合わせ,呪詛,呪詛う,呼び,囃子,大阪,少し,左右,廻廊,当て,忽ち,思い,思う,恥しい,成っ,手箱,押し,捧げ,掛る,棄て,正月,汚らわしい,流れ,渡っ,満願,申せ,疫病,看客,知り,石段,礼拝,神慮,立ち,笑う,紅い,翳し,聞け,蝋燭,裂け,装束,解け,言え,言わ,許し,踊り,退れ,遊ばさ,道成,階段,飛び,馬柄杓,高く,鬼女,鬼畜,黒髪,カーン,ガーン,テントツツン,ニヤリ,一向,一層,一気,一目,一面,上り,上れ,下さり,二百,五十,五穀,些とも,交う,人参,人妻,今夜,今度,仕り,企ん,伏す,伸上る,余り,供物,健か,傾け,先刻,光り,出づる,出来,切る"
西東三鬼,秋の暮,ポジティブ,0.8462790846824646,1492,"講社,ノリト,不動,居眠り,来る,津山,老婆,言葉,説教,カシワ,並べ,今日,何時,刑務,呉れ,城山,子供,学校,年配,打ち,提灯,日暮れ,時間,果て,歩い,死ん,生れ,用事,終り,続い,群れ,老人,詣り,カンゴク,ジロジロ,トロ,ポン,マジナイ,丁度,丈夫,下駄,不思議,乗り物,二人,云つ,五十,人々,人通り,今頃,住ん,信心,信者,先づ,入れ,出掛け,切れ,初まる,初め,判ら,勿論,古い,合せ,合わ,同じ,名乗り,向う,吹き掛け,呉れる,呼ば,呼びとめ,唱え,四十,坂道,埋め,城跡,夕暮れ,多く,夜更け,奇妙,寄つ,寒い,寒く,対面,小学,居る,屋台,山国,岡山,帰つ,帰る,年齢,幼い,幼な,必ず,思い,思つ,思ひ出し,恐ろしい,悪い,意味,戸締り,持た,掛け,揺り起さ,撫で,教える,散ら,旅先,時刻,暗い,曲り角,更け,書い,最後,歩き,母子,毎月,気味,求め,深い,済ん,満ち,澄まし,焼き,焼餅,熱い,疲れ,発見,白い,眠つ,知れ,絶え,聞こう,胡麻,自身,草むら,薄い,行つ,見え,講師,赤い,足取り,近い,近く,通り,連れ,道傍,達し,都会,重い,鉄板,長い,預け,馴れ,騒い,高い,鳴く,鳴り,黒い,黒住,講社,ノリト,不動,居眠り,来る,津山,老婆,言葉,説教,カシワ,並べ,今日,何時,刑務,呉れ,城山,子供,学校,年配,打ち,提灯,日暮れ,時間,果て,歩い,死ん,生れ,用事,終り,続い,群れ,老人,詣り,カンゴク,ジロジロ,トロ,ポン,マジナイ,丁度,丈夫"
中井正一,物理的集団的性格,ポジティブ,0.8462843298912048,6357,"集団,性格,社会,個人,構成,関連,情趣,組織,物理,フィルム,感情,自我,レンズ,意味,機械,要素,新しき,機能,等値,コマ,人間,何もの,形式,交渉,意識,時代,移入,見る,記録,ムンク,対し,射影,巨大,感じ,技術,有機,生産,真空,秩序,考え,芸術,視覚,領域,ソリダリテ,フィート,主義,偉大,単なる,単位,哲学,問題,回転,実験,対象,思惟,感触,憂愁,換言,映画,標準,歴史,生活,知ら,背後,自由,見いだす,オルガナイズ,ギュヨー,ライフェンベルグ,一瞬,不安,事実,人格,仮象,会社,位置,住ん,作用,入り,全体,全貌,内容,函数,単に,同じ,向っ,喚び,喚起,喜び,外貌,失わ,契機,存在,対する,思わ,情熱,承認,指摘,描く,換算,未来,未知,概念,構造,欠く,正当,歯車,注意,準備,無限,熱情,特殊,犯せる,現像,生命,発展,発熱,相互,空虚,自分,自己,自身,複合,複雑,要する,見え,見透し,視線,越え,越権,通し,過ぎ去っ,過程,部署,都会,醒め,限界,類型,アグファ,アスファルト,アトミスムス,インテリ,イーストマン,エドワルド,エレメント,オルガ,オルガニッシュ,オルガン,カッシラー,カフェ,カラク,カント,カンヴァス,カール,ガス,キイ,キノ,キレ,クック,クロマティック,グロッス,ゲオルゲ,コーヘン,シボリ,ジッ,ソー,ダイナモ,ツァイス,テンポ,テール,デュポン,ナイズ,ネガティヴ,ハイネ,ハッキリ,パテー,パン,ファインダー,フィヒテ,フォイエルバッハ,フランス,プラス,プラン,ベトン,ベンノ,ボレクス,ポジティヴ,マット,ミリ,モルフェ,ユニテ,ライプニッツ,リップス,リポート,ルッ,ロゴス,ロマンティク,一々,一かたまり,一抹"
北村透谷,人生に相渉るとは何の謂ぞ,ポジティブ,0.8462854027748108,7575,"吾人,事業,愛山,然れ,自然,如き,而して,人間,戦ふ,世界,能く,如く,文学,反動,得る,文士,英雄,見る,活用,勝利,即ち,撃ち,撃つ,京山,其の,山陽,現象,自ら,記憶,馬琴,人生,天下,家屋,必らず,撃て,文章,極めて,為す,無言,言は,運命,如か,斯の,曰く,渉る,物質,目掛け,睨み,一人,人世,以て,何物,俗世,史論,同じく,対し,平民,戦士,揮ふ,斯く,朋友,来り,知る,自在,自足,衆生,西行,言ひ,言ふ,不可,以外,写実,凡て,吉野,向け,学ぶ,尤も,忘れ,悉く,悲しき,憫れむ,戦は,抱く,最後,服従,梅樹,水晶,活路,渉ら,狭少,生涯,目的,真理,睨む,知ら,種彦,空際,立ち,視よ,言葉,認め,載せ,逍遙,離れ,高大,サブ,ライム,一めぐり,一句,一躍,主義,之れ,争ひ,仇敵,今日,仕方,伝道,何事,俗界,偶像,全面,兵馬,内部,冒頭,前者,勢力,原野,去る,嗚呼,嘲り,天涯,失ひ,失敗,好ま,如し,学び,宣言,尊ぶ,小説,屋根,帰ら,建築,当時,彼処,必せ,必須,快楽,意志,我が,或は,或る,戦争,所以,所謂,批評,拙劣,挙げ,撃た,撃砕,明月,時代,有無,楼閣,欲す,死し,求めよ,江湖,泰平,活き,浅薄,清涼,犯す,理想,甘んじ,甘藷,異なら,益する,盲目,直接,相異,硝子,社会,立た,立つ,絶対,縛せ,美妙,脱し,自由,芭蕉,若し,葬むる,薙ぎ,衆目,見え,視る,説け,論ずる,走ら,迎へ"
梶井基次郎,橡の花,ポジティブ,0.8462870717048645,10734,"然し,自分,云い,気持,思い,言葉,云っ,電車,云え,健康,可愛い,東京,自身,一人,云う,出来,感じ,持っ,美しい,問題,子供,思い出し,思っ,段々,笑い,老人,部屋,不快,京都,友人,婦人,思う,或る,知り,響き,乗っ,今度,名前,少く,愉快,憂鬱,手紙,書い,来る,梅雨,直ぐ,知っ,知れ,行っ,調和,身体,近く,面白,音楽,waste,リズム,一人相撲,二人,云わ,人間,会合,全く,再び,出し,化け,反省,困る,堪ら,大きな,対する,少し,帰っ,帰る,年少,思え,情熱,態度,捜し,此方,滑稽,然も,発見,知ら,確か,窮屈,笑っ,精神,素直,美し,花月,話し,調停,調子,醜い,降り残し,雨後,飯倉,驢馬,ウウウ,上眼,両方,両親,事件,人びと,作り,使っ,信じ,先程,入っ,入れ,効果,匂い,同じ,向い,喜び,困惑,固有,坐っ,場合,変え,大切,女の子,嫌悪,嬉しい,実感,家族,対し,小さい,就て,尾籠,展望,往来,待っ,快い,恋人,恐らく,悪く,想像,感覚,手拭,振り,捕まえ,捨て,故郷,旗色,既に,易く,時代,暗示,書き,書く,最初,本当,来年,洗い,温泉,湯槽,湿気,焼い,父母,生活,留っ,相手,積立,空想,笑う,笑え,笑顔,筆記,経験,結果,繰り返し,考え,聞き,聴い,聴き,自ら,若い衆,見え,見る,見れ,赤く,起し,近い,通っ,通り,連れ,連中,過ぎ,鉄道,銭湯,降っ,雑誌,霊南,非常,面白い,面白かっ,風呂,hysterica,passio"
坂口安吾,敬語論,ポジティブ,0.8462881445884705,5348,"言葉,生活,日本,敬語,女性,問題,必要,新聞,云っ,文法,アナタ,夫人,学者,時代,表現,即し,同じ,変化,教養,自然,観念,イノチ,ザアマス,フランス,云う,以外,商人,場合,如く,実在,実質,心理,思う,怪しから,意味,慣用,法則,自体,インド,ガチ,シガチ,ナゼ,ニコヤカ,モミ,云え,人間,今日,他人,使わ,向っ,天気,女房,存在,定め,差別,悪い,感情,戦争,民主,現れ,用い,百姓,相違,真情,行く,見る,言う,言語,限り,イギリス,ウチ,エネルギー,オマエ,オヤジ,カットウ,キッカケ,ソレ,テイネイ,ハネー,マチガイ,ムリ,ユー,ラジオ,レガチ,ワケ,一部,不出来,世間,仕方,伯爵,侯爵,先ず,先生,制度,勝手,即さ,合理,向上,味覚,嗜好,女卑,学問,学生,必ず,怪奇,我々,批判,抑揚,改善,文部,料理,望む,本質,根本,標準,特別,犯罪,現に,現れる,用いる,男尊,異る,直接,相手,社会,笑わ,答える,自分,自覚,茶碗,行わ,規則,親密,言っ,趣味,軽蔑,近世,運動,違っ,階級,頼ん,食器,香典,アシ,アソバセ,アリ,アリガトウ,イラッ,イラネエジャナイカ,ウルセエナ,エスペラント,エラ,エート,オカミ,オセイボ,オミ,オメエ,オレ,カンタン,キザ,クズ,クズレタ,クモリガチ,コン,サマ,サン,サンスクリット,ザイ,ザン,シャイ,シルシ,スミマセンガ,ゼイタク,ソウ,ゾン,ダメ,ダワ,ッて,ツマラナイモノデスガ,ナルホド,ナント,ニュアンス,ネー,ノッピキナラヌ,ハイ,ハッキリ,バカ,パーリ,プレ,プレザント,マジナイ,ミジン,ムダ,メートル,モウ,ヤロー,ユニフォーム,ヨリ,ヨーロッパ,ラテン"
