author,title,nega_posi,score,length,words
牧野信一,蔭ひなた,ポジティブ,0.8338629603385925,16197,"自分,祖母,云つ,好い,月夜,彼女,未だ,行く,見物,馬鹿,思つ,持つ,斯う,思ふ,言葉,少し,来る,独り,見る,場合,子供,思ひ,慣れ,或る,放つ,眠気,知れ,説明,調子,云ひ,今日,出来,想ひ,書い,生れ,知ら,覚え,不思議,光り,合戦,同じ,呟い,喰べ,好く,役者,感じ,最後,果物,泣い,秘か,続い,続け,計画,語り,随分,青い,面白く,ハタ,一人,一処,一寸,三平,二十,云ふ,今度,何処,出し,切り,同行,小説,己れ,幼年,徒ら,悉く,悪く,早く,棄て,此方,母親,直ぐ,神経,聞い,自働,芝居,述べ,駄目,レコード,一体,三十,主に,人々,人間,以来,仲間,休ま,切つ,努力,却つて,友達,口笛,同情,呉れ,唱歌,喋舌,堪え,大変,天文,天気,好か,如何,妄想,安心,実際,寧ろ,屹度,彼奴,忘れ,思は,性質,悪い,悪る,惧れ,意地,打た,放縦,日本,明るい,望遠,様子,此処,殆ど,気味,気色,決して,泣き,浮べ,深い,物語,独白,甘い,生活,笑ひ,答へ,練習,習慣,考へ,聞き,興味,若し,行き,行つ,見え,解ら,話材,誠実,読ん,酷く,長い,関する,降り,オギクボ,キネオラマ,シブ,ツテ,ワーワー,一層,一種,乗る,二人,云は,人気,仕方,仰山,会話,伸び,何れ,余程,健全,入り,内心,冷い,冷たく,出る,別々,到達,割れる,勝手,卑俗,卒業,単なる,反対,取り,口走る,叫び,合唱,同意,吹き,吹聴,吾々,呑気"
牧野信一,悲しき項羽,ポジティブ,0.8338740468025208,2228,"項羽,范増,陛下,居る,御坐い,輝い,一人,居り,彭城,侍臣,其の,出来,劉邦,即ち,存じ,忘れ,思ふ,愛馬,施す,暴政,曇り,最後,未来,来る,梧桐,歩い,然し,皇帝,直ちに,置き,英雄,血潮,言ふ,諫め,通り,運命,間隙,顧み,ハツ,ハラリ,一揖,一日,一時,一杯,一点,一縷,一角,一言,不快,並外れ,乗じ,乗り出し,乱暴,予め,二百,云は,五体,仁慈,仁者,仕方,以つ,以上,以来,仰せ,伏せ,何事,余る,傾い,充満,兎に角,兼ね,兼備,再び,凝視,切り落さ,剣道,劣る,勾欄,勿論,千切れ,千里,及ぶ,及ん,反し,反旗,叔父,取ら,同じ,君主,呉れ,味方,呵々,呼びかけ,咸陽,哄笑,唯々,善う,嗚呼,嘆き,四海,四隣,四面,垂れ,堪へ,夕陽,夢幻,天下,天馬,奉答,如く,姓名,威力,学ん,定めし,容れる,密雲,少し,居れ,屈服,屹と,幼時,弛め,弛めれ,強か,征く,待ち,御坐り,必ず,忠言,快楽,怖ろしい,思つ,思は,思召,恐れ,恭しく,悪く,悲痛,想つ,意味,憂慮,成ら,戦国,打ち,持つ,挙げ,握る,擡げ,改めて,斉王,旌旗,既に,日光,明か,明ける,春日,時分,景色,暴力,更に,望ん,楚歌,正道,殺し,民草,永久,永劫,汚し,決して,沈ん,沈静,沈黙,泡沫,泣い,浮ん,消える,消え失せ,滅び,滅びる,為め,烈しく,無学,無聊,無謀,無辺,焼い,照らし,熱心,爛々,狂者,猛々しい,王者,珍らしく,生ずれ,生命,申さ,申し,申す,申上げ,男泣き"
宮本百合子,マクシム・ゴーリキイの人及び芸術,ポジティブ,0.8338822722434998,15183,"ゴーリキイ,ロシア,労働,生活,革命,レーニン,ソヴェト,主義,社会,時代,世界,インテリゲンツィア,同盟,書い,歴史,祖父,自分,階級,当時,理解,対し,対する,祖母,一人,人々,運動,プロレタリア,工場,建設,自身,プロレタリアート,人民,作品,民衆,活動,ツァー,パン,マクシム,マルクス,ヴォルガ,二人,二十,云っ,作家,指導,カザン,人間,子供,学生,新しい,矛盾,考え,行っ,複雑,見解,観察,イタリー,トルストイ,ニージュニイ,ブルジョア,人生,仕事,可能,問題,大学,大衆,少年,市民,帰っ,急進,息子,感じ,描い,文学,時期,書か,発展,知ら,経験,自由,資本,農民,オリガ,コロ,チフリス,チュードラ,ボルシェヴィキ,マカール,レンコ,一団,与え,作者,入れ,再び,同時,委員,学校,思っ,或る,政府,政治,来る,決して,注意,深い,物語,生れ,真理,示し,稼ぎ,精神,興味,話し,鋭い,黙っ,カプリ,カペイキ,クリーナ,グラード,ジュニ,フランス,ブリ,ペテルブルグ,ボグダーノフ,モスクワ,ルー,ロマーシ,一緒,一致,不幸,与える,中心,入っ,公開,六十,出す,出版,初めて,初恋,利用,努力,動揺,半分,向っ,哀れ,唯物,困難,多く,始め,宣伝,小さい,心持,態度,戯曲,擁護,敵意,新聞,映画,時分,智慧,暮し,最も,期待,本当,染物,歩い,民主,深く,特別,現実,理論,生涯,組織,結婚,美しく,自覚,行わ,解放,討論,記念,読む,調子,豊富,農奴,通じ,進歩,達成,闘い,アカデミー,アメリカ,アレキサンダア,ウラソフ,ゴルデーエフ,ストライキ,スム,ソレント,ゾバール,テーブル,ニージュニ,パリ"
牧野信一,海浜日誌,ポジティブ,0.8338867425918579,6941,"自分,気持,読ん,思ふ,感じ,余り,先生,作者,事件,云つ,態度,書か,小説,思つ,主人,叔母,対する,結末,読者,過ぎ,云ひ,出来,大概,子供,愛読,文章,程度,記憶,読み,読む,雑誌,不満,与へ,云ふ,余程,全体,初めて,創作,勿論,可成,場合,対し,必要,思は,情緒,戯曲,描か,改造,明らか,決して,知れ,解放,言葉,通り,露骨,面白く,ダンス,二三,仕事,依つ,傍観,入つ,前半,印象,友人,友達,場面,性格,感想,批評,描写,文字,書い,殊に,生活,短篇,細かく,自然,自身,見せつけ,解る,詩的,語る,違ひ,響く,題材,センチメンタル,ブル,マカ,一寸,一気,一種,不思議,不良,不遜,中戸川,主題,五平,人々,以前,作家,作法,全く,出し,出来る,効果,受ける,同じ,同人,問題,善良,堪へ,多く,失敗,奇異,居る,帰つ,幻滅,強く,従弟,得る,思ひ出,悉く,意味,愚痴,感ぜ,感情,所謂,手紙,折角,抱い,持つ,描い,施し,書き,書く,極めて,欠点,気分,淡い,滲ま,特別,特質,生温い,省く,看護,短い,種々,筆致,簡単,簡潔,純然,素養,細い,経験,統一,自由,興味,興奮,行つ,表現,裏切ら,見せ,親密,観察,許し,説明,調子,酔はさ,隠れ家,雰囲気,青年,静か,飽くまで,オブ,ガチリ,キビキビ,コンクリート,スラスラ,ダンスオブデツス,デツス,デツスオブダンス,ドスン,ムカつい,ユーモア,ユーモラス,ロマンチツク,ヶ月,一人,一体,一層,一応,一番,一見,万象,不快,中心,中間,中頃,主に"
有島武郎,或る女,ポジティブ,0.8338887095451355,151179,"葉子,自分,木村,事務,思っ,古藤,田川,行っ,部屋,言葉,夫人,見る,始め,木部,二人,思う,思わ,思い,少し,来る,行く,不思議,倉地,様子,出し,見え,大きな,感じ,持っ,知ら,見せ,立っ,一人,対し,考え,青年,博士,笑い,取っ,小さな,聞こえ,心持ち,黙っ,生活,日本,早月,立て,子供,態度,続け,人々,突然,米国,見える,口びる,忘れ,甲板,聞い,貞世,内田,若者,一種,書い,水夫,置い,調子,違い,離れ,五十川,手紙,時々,瞬間,帰っ,検疫,気分,笑っ,船員,定子,少女,思い出し,若い,見やり,震え,向け,微笑,横浜,泣き,見やっ,覚え,長い,ボーイ,上げ,別れ,女史,思え,想像,愛子,早く,桟橋,椅子,深い,見つめ,返事,与え,人間,今度,夫妻,存分,実際,感情,激しく,聞く,良人,顔つき,一緒,対する,新聞,果て,船室,軽く,静か,世話,叔母,受け,強い,彼女,恐ろしい,挨拶,暗い,知っ,美しい,船客,過去,開い,両手,同時,学校,悪い,意味,激しい,申し,知れ,神経,食堂,不安,写真,同じ,帽子,後ろ,振り返っ,最後,東京,注意,消え,空気,船医,見回し,親類,近づい,過ぎ,降り,驚い,二十,他人,勝手,叔父,向い,変わっ,皮肉,着い,着物,立ち上がっ,船長,落ち,親切,近く,通し,通っ,限り,階子段,シヤトル,全く,取り出し,寝台,寝床,浮かべ,渡っ,生まれ,答え,続い,老人,表情,軽い,関係,頓着,不快,仙台,平気,歩い,泣い"
尾形亀之助,身辺雑記,ポジティブ,0.8338926434516907,1104,"描写,思つ,月船,氾濫,研究,ガラス,五十,再刊,同人,呈する,引越す,思ふ,掲載,文章,薄謝,詩壇,ハンバク,モノ,一人,一切,一部,七百,三百,中止,二三,五百,交際,今年,今度,何処,何故,全体,出し,出来,初め,到つ,到る,南方,同誌,四五,困る,場合,売り,天井,完成,室生,審査,建築,引越,心地,思ひ,成功,或る,春山,昭和,更に,書い,書き写し,書き写す,書く,最初,枯れ,栽培,機会,欲しい,決定,沢山,海老茶,焼き捨て,犀星,理解,発行,竹垣,結合,船君,行夫,解釈,言つ,言葉,訪れ,評する,詩人,詩作,詩集,読ん,読者,贈呈,降る,障子,隣家,雑誌,魅惑,描写,思つ,月船,氾濫,研究,ガラス,五十,再刊,同人,呈する,引越す,思ふ,掲載,文章,薄謝,詩壇,ハンバク,モノ,一人,一切,一部,七百,三百,中止,二三,五百,交際,今年,今度,何処,何故,全体,出し,出来,初め,到つ,到る,南方,同誌,四五,困る,場合,売り,天井,完成,室生,審査,建築,引越,心地,思ひ,成功,或る,春山,昭和,更に,書い,書き写し,書き写す,書く,最初,枯れ,栽培,機会,欲しい,決定,沢山,海老茶,焼き捨て,犀星,理解,発行,竹垣,結合,船君,行夫,解釈,言つ,言葉,訪れ,評する,詩人,詩作,詩集,読ん,読者,贈呈,降る,障子,隣家,雑誌,魅惑"
深瀬基寛,悦しき知識,ポジティブ,0.8339100480079651,17082,"科学,非常,詩人,思う,言う,問題,現代,人間,言葉,自分,芸術,poetry,the,時代,言っ,of,大体,書い,我々,日本,宗教,有名,認識,面白い,rage,イギリス,スペンダー,今日,先生,知識,シェリ,世紀,interface,大変,対する,弁護,知れ,考え,言い,対象,数学,最近,目的,defence,science,一人,世界,事実,先程,出来事,小書き,思い,意味,朝鮮,本当,法則,片仮名,研究,行っ,説明,講義,event,specialness,リチャーズ,五官,場所,思っ,捲き込ま,文学,書く,状態,現象,産業,立場,自然,自身,行く,表現,観察,革命,against,and,life,micro,modern,カーライル,キーツ,トマス,予行,価値,勿論,取り扱う,同じ,哲学,固体,大事,大学,字引き,巧み,微視,恐らく,憶え,接近,易い,最も,演習,狂え,狙い,現われ,理由,申し,経済,能力,英語,訳し,詩学,詩的,進歩,dismal,dying,light,moon,predictability,raging,reality,spender,アメリカ,エリオット,ヘッド,ホワイト,ユーモア,ルーイス,ロマンティシズム,ワーズワス,一行,主体,主観,人々,仕方,入っ,全然,勤評,原子,反逆,同時,向っ,大家,天気,子供,客観,対し,小さな,巨視,心理,恐怖,懐疑,提供,文句,時間,最後,根本,死ん,殆ど,残っ,気体,気違い,注意,活動,浪費,液体,申し上げ,知り,立派,素人,翻訳,芭蕉,苦悶,行き,見え,見る,解こう,解放,触れ,評論,読ん,課題,論文,軽く,通り,関する,限り,陽気,13,16,467,action,art,brain,claustrophobia,disturbance"
井上円了,おばけの正体,ポジティブ,0.8339327573776245,75487,"妖怪,幽霊,天狗,思い,不思議,迷信,聞い,化け物,世間,原因,研究,相違,必ず,怪物,思う,全く,申し,新聞,先年,見る,考え,評判,知ら,至り,正体,探検,毎夜,見え,見れ,一人,多く,大いに,安心,思っ,知れ,二十,出かけ,自ら,夜中,所業,申す,聞く,出来事,場所,実験,過ぎ,認め,人間,分かっ,怪事,恐れ,種々,道理,入り,出で,屋敷,掲げ,決して,起こる,人々,果たして,起こっ,今日,信じ,提灯,狐狸,結果,一種,不知火,事実,同家,明治,翌朝,諸君,起こし,青年,一同,一時,再び,地方,当人,教育,次第,至っ,行く,起こり,分かり,怪談,所為,箱根,説明,一夜,主人,写真,出し,出ずる,出張,境内,奇怪,宗教,投げ,明らか,ランプ,三十,与え,亡者,墓場,多い,婦人,東京,深夜,現れ,現出,発行,稲荷,退治,下女,亡魂,偶然,光線,去る,取り調べ,同様,座敷,思わ,悪戯,本堂,生死,紹介,翌日,自分,自然,通行,騒ぎ,不幸,作用,入れ,動物,地蔵,少し,当時,怪火,携え,普通,民間,発し,発する,発見,発覚,知る,神仏,禍福,突然,答え,聞き,自宅,至る,落ち,見届け,辺り,近傍,関係,驚き,高く,人為,以上,住する,住ん,出る,分かる,医師,反射,取り,古来,告げ,四十,大道,天地,学校,巡査,捕らえ,最も,横浜,死体,沙汰,申さ,祈祷,祭り,立ち,聞こえ,途中,雑報,離れ,他人,伝え,伝わり,伝わる,出す,名づけ,唱え"
宮本百合子,犯人,ポジティブ,0.833970308303833,1525,"事件,妨害,列車,検事,新聞,記事,不安,国鉄,少年,山本,飯田,ダイナマイト,デマ,三鷹,下山,両氏,事実,労働,挑発,捜査,犯人,自身,逮捕,キリ,クビ,九州,今日,全国,共産,反対,吉田,国内,工作,得る,本部,東京,流し,組合,行為,読売,アリバイ,ウヤムヤ,センセーション,ソヴェト,チャリンコ,トップ,トンネル,ハンドル,ヤミ,一人,一役,一環,一貫,不良,与える,世人,世界,世相,世間,主義,主要,久一,二三,二人,人々,人民,仕かけ,仕業,使用,価値,兄貴,免職,入り,入口,公表,内閣,写真,処断,出さ,出る,利用,前後,労組,動員,危険,反共,反動,各紙,吉村,同時,同盟,同調,周知,囲碁,国際,地検,報じ,報道,場合,大した,奇妙,子分,実行,容疑,専門,左派,常識,引用,強調,往来,思っ,思わ,感じ,手口,指紋,捕え,政府,教唆,方向,日本,時間,最悪,本当,本質,果して,検察,極度,次席,死刑,殺人,毎日,法文,注意,注文,注目,演じ,濃い,焦燥,熱中,爆発,特に,犯罪,独断,理由,発表,発見,監視,知っ,知識,示し,秘密,細工,罪名,考えあわせれ,自殺,自称,葬ら,表面,裏面,見え,見解,親分,言葉,記憶,語っ,警視,週間,進め,過程,適齢,部類,野球,鉄道,闘委,除去,陰謀,陰険,隊長,雰囲気,革命,首相,馬場,事件,妨害,列車,検事,新聞,記事,不安,国鉄,少年,山本,飯田,ダイナマイト,デマ,三鷹,下山,両氏,事実,労働"
牧野信一,僕の酒,ポジティブ,0.8339735269546509,870,"小生,先生,後悔,悪く,飲ま,忘れ,憎く,持ち手,知れ,部屋,野蛮,wet,アパート,グラス,一室,一日,万一,万太郎,下流,不しだら,久保田,余り,傾け,勝ち,吾が,堕落,多い,多く,夢見る,大きく,失策,屋根,屋根裏,属する,己れ,度々,引越,念じ,思ひ出さ,思ふ,思考,悉く,悪い,悪酔,悲しみ,愚か,憂ひ,憎い,懐しく,懸け,所詮,振ひ,振り,敬愛,文句,新しく,明るく,易々,曳い,更に,極めて,次第,欲望,止ま,止み,止めよう,池田,決して,流す,深き,然して,理由,生活,矢張り,移り,立派,端座,筆蹟,終日,美しく,羨望,若き,菊池,走る,足す,転々,転じ,追は,酒徳利,酩酊,野卑,附け,難い,額面,飾りつけ,駆ら,験し,小生,先生,後悔,悪く,飲ま,忘れ,憎く,持ち手,知れ,部屋,野蛮,wet,アパート,グラス,一室,一日,万一,万太郎,下流,不しだら,久保田,余り,傾け,勝ち,吾が,堕落,多い,多く,夢見る,大きく,失策,屋根,屋根裏,属する,己れ,度々,引越,念じ,思ひ出さ,思ふ,思考,悉く,悪い,悪酔,悲しみ,愚か,憂ひ,憎い,懐しく,懸け,所詮,振ひ,振り,敬愛,文句,新しく,明るく,易々,曳い,更に,極めて,次第,欲望,止ま,止み,止めよう,池田,決して,流す,深き,然して,理由,生活,矢張り,移り,立派,端座,筆蹟,終日,美しく,羨望,若き,菊池,走る,足す,転々,転じ,追は,酒徳利,酩酊,野卑,附け,難い,額面,飾りつけ,駆ら,験し"
