author,title,nega_posi,score,length,words
岸田國士,光は影を,ポジティブ,0.8148145079612732,140676,"京野,自分,言つ,小萩,彼女,思つ,二人,真喜,多津,思う,考え,言う,言い,美佐,南条,思い,百瀬,長久保,相手,言葉,行つ,生活,今日,来る,一人,手紙,問題,知ら,深志,先生,思わ,気持,待つ,帰つ,療養,部屋,出し,医者,話し,必要,患者,早く,会社,仕事,己未,聞い,行く,言わ,人間,子供,帰る,意味,返事,一緒,家族,時間,東京,若い,工場,書い,通り,関係,歩い,相談,知れ,立つ,会い,学校,心配,愛情,感じ,責任,以上,場合,幸福,結婚,調子,雲井,一番,主人,以外,意外,生き,看護,秀人,自然,別れ,存じ,玄関,病気,退院,降り,味岡,希望,帰り,持つ,挨拶,機会,理由,立場,蜜蜂,電話,勝手,友達,向い,向う,忘れ,感情,約束,絶対,視線,違い,以前,多少,宇治,容態,少し,所長,時代,最後,状態,現在,病院,空気,結局,結果,言え,連れ,三十,事実,事情,商売,家庭,様子,自由,芸者,見え,願い,ダメ,一応,不思議,二十,会う,出る,名前,女性,松本,申しあげ,知り,笑い,紹介,読ん,一家,事務,人物,変り,想像,無理,病人,経営,考える,行き,軽く,過ぎ,遠矢,余計,出す,却つて,周囲,場所,大きな,大事,実家,対し,小諸,幸造,恋愛,戯談,探し,早い,決して,消息,生命,社長,自身,表情,運命,ページ,一人一人,一切,不安,両親,便り,信じ,元気,好き,平山,強い,意見,愛し"
芥川龍之介,偸盗,ポジティブ,0.8148186206817627,49486,"沙金,次郎,太郎,自分,猪熊,太刀,相手,思う,言っ,見る,言う,来る,一人,二人,感じ,盗人,老婆,思わ,老人,思っ,殺す,人間,畜生,行っ,向こう,小路,平六,死ん,始め,後ろ,微笑,知ら,仲間,子供,心もち,持っ,水干,言い,出し,往来,次第,死骸,片目,見え,黙っ,二十,同じ,大きな,少し,彼女,時々,様子,殺さ,無理,立て,見せ,動かし,大路,忘れ,殺し,白い,知っ,群れ,言え,静か,十郎,同時,羅生,落ち,言わ,再び,変わり,思え,死ぬ,消え,笑い,考え,苦しみ,親殺し,一時,不思議,今夜,兄き,判官,勢い,左右,思い,恐ろしい,打っ,打つ,斜め,早く,残っ,立っ,笑っ,答え,続い,自身,醜い,鋭い,阿呆,養父,一同,互い,人殺し,倒れ,凌霄花,切っ,助け,変わっ,変わら,小屋,屋敷,拍子,捨て,朱雀,歩い,死人,生き,生まれ,石段,蛙股,行く,遠く,鋭く,関係,食わ,黒い,上げ,全く,別れ,半ば,小さな,悪い,払っ,本寺,歩き,泣い,流れ,浮かべ,突然,覚え,話し,赤ん坊,逃げ,離れ,一瞬,上げる,両手,五六,会う,信じ,入れ,前後,勇気,動かす,叫ん,周囲,味方,四方,場合,大きく,失う,失っ,奪わ,必ず,恐れ,悪く,情人,感情,暗く,殺そう,火花,炎天,盗み,真木,笑い声,胎児,苦痛,見える,見れ,蹴っ,迫っ,逃げよう,通っ,遣戸,餌食,驚い,下っ,主人,交野,人通り,伏せ,会っ,光っ,冗談,切り,刹那,卑怯,危うく"
坂口安吾,日本精神,ポジティブ,0.814877986907959,1070,"精神,日本,小説,意識,我々,自我,世界,今日,実在,限定,ヨーロッパ,特に,発展,結果,自然,伝統,制作,危険,問題,常識,必然,意見,指摘,書く,流れ,立場,結局,西洋,記憶,アンケート,クロオデル,ヌーヴェル,フランス,リテレール,ロマン,ローラン,ヴァレリイ,一応,一般,与へ,並べ,個々,元来,先立つ,再生,冗談,加はる,却つて,同じ,同断,同様,同然,否定,場合,外国,外形,多い,失ひ,如何なる,如何に,引離し,当然,徒ら,御所,思は,思想,恰も,憎む,把握,文化,文壇,文学,暴露,最後,本来,概して,概念,特質,状態,独立,甚だ,生活,発見,知れ,祖国,答へ,結びつい,結びつか,考へ,自体,自嘲,自己,自律,自由,芸術,解答,語つ,読ん,質問,通路,難しい,難事,領域,精神,日本,小説,意識,我々,自我,世界,今日,実在,限定,ヨーロッパ,特に,発展,結果,自然,伝統,制作,危険,問題,常識,必然,意見,指摘,書く,流れ,立場,結局,西洋,記憶,アンケート,クロオデル,ヌーヴェル,フランス,リテレール,ロマン,ローラン,ヴァレリイ,一応,一般,与へ,並べ,個々,元来,先立つ,再生,冗談,加はる,却つて,同じ,同断,同様,同然,否定,場合,外国,外形,多い,失ひ,如何なる,如何に,引離し,当然,徒ら,御所,思は,思想,恰も,憎む,把握,文化,文壇,文学,暴露,最後,本来,概して,概念,特質,状態,独立,甚だ,生活,発見,知れ,祖国,答へ,結びつい,結びつか,考へ,自体,自嘲,自己,自律,自由,芸術,解答,語つ"
甲賀三郎,血液型殺人事件,ポジティブ,0.8149003386497498,35751,"博士,笠神,先生,ガス,然し,写真,血液,署長,考え,寝室,少し,持っ,部屋,炭素,酸化,雑誌,時間,出来,夫人,通り,ストーブ,思う,生れ,直ぐ,中毒,同じ,場合,婆や,知っ,仮り,死ん,知ら,研究,関係,二十,出来る,思っ,両親,全く,子供,寝台,帰っ,見る,非常,鳥渡,夫妻,対し,教授,決して,行っ,這入っ,人間,呉れ,大へん,思い,知れ,自分,何故,学生,悪い,新聞,未だ,理由,瓦斯,病院,貞淑,ａｂ,一人,事実,入れ,分ら,学問,忘れ,方法,確か,紙片,結果,絶対,言葉,警察,送っ,以前,以外,内側,分っ,女中,始め,忍び込ん,或いは,昨夜,来る,無論,発見,終う,而も,聞い,脅迫,起っ,述べ,コック,一番,下さい,事件,二人,全然,出入,医学,十分,即ち,受け,問題,必要,思わ,書い,決定,漏洩,状態,答え,自宅,自殺,自身,興味,行く,調べ,過失,違い,遺書,一時,以上,偶然,刑事,変っ,変死,外科,大学,恐れ,恐ろしい,意味,殆ど,液化,目的,眺め,空気,終っ,考える,親しく,説明,講義,質問,過ぎ,ドイツ,ハッと,メートル,一体,一層,世間,交際,今日,何事,再び,冷い,医科,友人,天井,夫婦,学校,室内,容易,当時,恐らく,普通,書か,最初,残っ,激しい,現場,疑問,相違,科学,経験,続け,置い,行か,訊い,記号,記者,重要,トリック,一生,二三,仕方,低温,元気,先刻,出る,出来事,前夜,努力,原因,噴出"
太宰治,かすかな声,ポジティブ,0.8149144053459167,935,"信じ,敗北,無い,言う,信じる,思う,於い,自分,芸術,一等,意識,拠っ,機会,正しい,殴打,生活,考え,自信,行く,調子,オアシス,ロマン,ロマンチシズム,不平,他人,使いもの,信頼,共栄,出来,前兆,勝利,匂い,同じ,嘲笑,国民,地獄,堪える,妥協,家庭,容易,将来,少し,就い,弁解,往々,忠告,思っ,思わ,恥辱,悔い,悪い,情熱,成功,支持,数十,案外,歓喜,正直,気構え,永遠,深く,無し,燭光,現在,生き,知っ,突破,笑わ,給え,絶好,美徳,能力,自己,落ちる,行け,言える,調べ,議論,軽蔑,運命,難関,馬鹿,信じ,敗北,無い,言う,信じる,思う,於い,自分,芸術,一等,意識,拠っ,機会,正しい,殴打,生活,考え,自信,行く,調子,オアシス,ロマン,ロマンチシズム,不平,他人,使いもの,信頼,共栄,出来,前兆,勝利,匂い,同じ,嘲笑,国民,地獄,堪える,妥協,家庭,容易,将来,少し,就い,弁解,往々,忠告,思っ,思わ,恥辱,悔い,悪い,情熱,成功,支持,数十,案外,歓喜,正直,気構え,永遠,深く,無し,燭光,現在,生き,知っ,突破,笑わ,給え,絶好,美徳,能力,自己,落ちる,行け,言える,調べ,議論,軽蔑,運命,難関,馬鹿"
小川未明,つめたい　メロン,ポジティブ,0.8149261474609375,594,"二郎,メロン,クレヨン,シャツ,スピード,バケツ,バスケット,太郎"
正岡子規,土達磨を毀つ辞,ポジティブ,0.81496661901474,675,"捨てん,10,売ら,尽き,31,ホトトギス,一世,一室,下駄,世帯,乗り,人形,作り,倦み,免れ,全く,劣り,可愛,問は,喰は,因業,団扇,固より,土くれ,売り,夜半,夜店,如か,安置,宿業,屑屋,帰れ,床の間,微塵,徳利,忽ち,急須,恨む,悪女,愛嬌,愛想,慰む,憎ま,投げうつ,拙き,持主,捨て,明治,来山,林間,永く,淋しく,深き,焚く,無用,然り,片足,用ゐ,疾く,相対,睨みつけ,知ら,破れ,穿ち,立ち尽し,童子,紅葉,終り,縁づく,美醜,羽子板,茶人,蓑笠,蚯蚓,行脚,見離さ,踏み倒さ,輪廻,辺土,返る,連れ帰り,過去,道端,達磨,金箔,長き,長物,門前,風流,飛石,鳴く,捨てん,10,売ら,尽き,31,ホトトギス,一世,一室,下駄,世帯,乗り,人形,作り,倦み,免れ,全く,劣り,可愛,問は,喰は,因業,団扇,固より,土くれ,売り,夜半,夜店,如か,安置,宿業,屑屋,帰れ,床の間,微塵,徳利,忽ち,急須,恨む,悪女,愛嬌,愛想,慰む,憎ま,投げうつ,拙き,持主,捨て,明治,来山,林間,永く,淋しく,深き,焚く,無用,然り,片足,用ゐ,疾く,相対,睨みつけ,知ら,破れ,穿ち,立ち尽し,童子,紅葉,終り,縁づく,美醜,羽子板,茶人,蓑笠,蚯蚓,行脚,見離さ,踏み倒さ,輪廻,辺土,返る,連れ帰り,過去,道端,達磨,金箔,長き,長物,門前,風流,飛石,鳴く"
水野仙子,輝ける朝,ポジティブ,0.8149979114532471,9598,"自分,子供,知れ,行く,言つ,思つ,行つ,一人,思ふ,死ん,汽車,良心,來る,全く,言葉,過ぎ,隣室,人々,出す,如く,底本,彼女,意識,或は,決して,見る,部屋,何しろ,併し,十分,大丈夫,幸福,思ひ,打つ,泣い,生き,生命,考へる,言ひ,運命,非常,イオ,リン,一寸,一所,人間,今度,何物,出來,却つて,場合,奇蹟,完全,少し,廊下,待つ,得る,必要,持つ,明日,昨夜,時々,暫く,欹て,死な,獨語,病氣,知ら,硝子,突然,立つ,考へ,行き,起つ,面目,ママ,一室,一時,世界,二三,今朝,今頃,何事,促し,信じ,信仰,入つ,全身,出し,取る,吹雪,吾々,固く,執着,夕方,大分,寒い,尊び,幾ら,建物,引き返し,役目,心持,必ず,思ひ出し,恐しく,息子,恰も,惜しい,惡く,感じ,懸命,手足,掻き,擡げ,日記,早く,時間,暗い,暮れ,書い,書きとめ,期待,板戸,極度,歩い,歩き,死ぬ,死ね,泣き叫ぶ,泣く,深い,火鉢,燃え,物音,状態,癒し,白く,目的,着物,瞬間,立ち,結果,給へ,絶え,置か,脱け出し,自信,自身,落ち,見え,見れ,許さ,語る,調子,責め,足し,踏切,躊躇,輝い,通り過ぎ,遠く,部分,鉛筆,長い,降つ,限ら,隨分,隱れ,電燈,飛び込む,アミ,イバ,グリム,ベツド,ヶ月,一くさり,一刻,一定,一層,一朝,一番,上り,上流,下さ,下し,不可,不幸,不意,不確,不遇,丹念,主人,乾い,二三十,云ふ,人力,人物,人類,今日"
樋口一葉,月の夜,ポジティブ,0.8150036931037903,819,"久し,心地,思は,思ひ,我れ,有る,果敢,一言,三味,上手,亡き,仰ぎ見る,伝へ,住む,作り,出る,分れ,別れ,千里,取落せ,同じ,名残,垣根,大事,大路,失ひ,如何,孰れ,客人,寄り,尺八,底本,弾く,待と,心安,思ひ出で,思ふ,憎き,手すり,持て,捨て,斯く,映る,是れ,未だ,次第,池水,汽車,浮き,深く,測ら,無き,片町,疎々しく,真似,砕く,箱庭,聞え,良き,行か,見せ,見入る,言へ,辻占,遠く,還り,久し,心地,思は,思ひ,我れ,有る,果敢,一言,三味,上手,亡き,仰ぎ見る,伝へ,住む,作り,出る,分れ,別れ,千里,取落せ,同じ,名残,垣根,大事,大路,失ひ,如何,孰れ,客人,寄り,尺八,底本,弾く,待と,心安,思ひ出で,思ふ,憎き,手すり,持て,捨て,斯く,映る,是れ,未だ,次第,池水,汽車,浮き,深く,測ら,無き,片町,疎々しく,真似,砕く,箱庭,聞え,良き,行か,見せ,見入る,言へ,辻占,遠く,還り"
蒲原有明,抒情詩に就て,ポジティブ,0.8150054216384888,1690,"抒情,言ふ,性慾,感情,世相,乳臭,出で,如き,徒ら,思想,意義,或は,既に,欲せ,殊に,独語,知ら,知り,神秘,花香,詩人,趣味,雖も,258,一事,一面,一顧,万波,三十,且つ,乱舞,云ふ,人心,人情,人生,代え,以て,仰が,伝へ,佇み,住する,俟た,俟つ,偏に,傾向,克己,再び,冥界,冷静,切り,初めて,制慾,劃り,力む,化育,危う,去り,及び,及ぼさ,可から,問は,問ふ,嘆じ,埋め,堪へ,境地,声言,多き,夢寐,大海,天火,如か,如く,如し,学び,孰れ,宜しかる,寂しく,寛容,寤め,就て,布く,幻想,幽玄,幾代,得る,心神,忌む,恍惚,悉く,悲しき,悲み,悲愁,情緒,憚り,懊悩,所謂,拠り,按排,措く,描写,揺曳,摯実,摸索,改めて,放肆,敢て,新し,新声,明治,智慧,暗流,暗涙,期し,極み,極めて,横溢,歓び,歓楽,止ま,汲ま,沈み,油火,流れ,浮華,消閑,深き,漫り,激す,為す,為め,無人,然して,焼け,煽り,熱情,燃え,牧童,狂念,白沙,相関,真実,着け,着し,矯激,研鑽,砕く,称す,立た,絶え,縁り,美しかる,翔り,聖殿,聴か,自然,至上,苦悶,茫洋,荊棘,華やか,薫ずる,被衣,裸身,覊せ,観相,解し,触れ,言ひ,詩風,語ら,誤り,識ら,贏ち得,起伏,辞ま,近く,迫り来,追憶,進境,過ぎ,過ぎゆく,道念,遠き,遠く,適する,遺る,遽か,限りなき,陥穽,隔て,際し,霊台,高調,抒情,言ふ,性慾,感情,世相,乳臭"
