author,title,nega_posi,score,length,words
岸田國士,文学座の芸能祭参加について,ポジティブ,0.7365665435791016,421,"作品,作者,文学,歯車,舞台,一翼,一貫,主観,仕事,伸ばし,作家,催し,傾向,入れ,典雅,内村,創ら,創り出す,加はる,十分,取り組ん,壮麗,多分,建設,得る,快く,思ふ,意図,所謂,手頃,才能,挙国,既に,明朗,書い,書きあげ,望む,条件,殆んど,演技,直也,矛盾,磨き,祝祭,秋水,程度,範囲,組織,絶対,織り込み,考慮,能力,脚本,興味,色彩,行事,許す,試演,近い,関係,闊達,雰囲気,飛行"
櫻間中庸,春になる,ポジティブ,0.7367855906486511,39,"浮い,キラ,猫柳"
萩原朔太郎,夢,ポジティブ,0.7368132472038269,4177,"人々,意識,現實,表象,人間,經驗,自由,記憶,情緒,生活,人類,動物,フロイド,人生,恐ろしい,生命,先祖,同じ,多く,性慾,恐怖,見る,事件,即ち,反對,古い,幸福,支配,概して,法則,状態,理智,自分,自然,ベルグソン,今夜,健康,再現,判斷,場合,對し,強烈,心理,悲哀,我々,或る,昏睡,昨日,最も,歴史,決定,特に,解放,言つ,言葉,誤謬,起源,頼りない,コントロール,不幸,世界,借り,借金,全く,公平,共通,刺激,半ば,危險,取り,哀切,夜泣き,如く,居る,平等,幻想,怪我,恐ろしく,悲しみ,惡い,意志,感じ,感ずる,戸外,持つ,文化,斷片,於け,普通,決して,深く,潛在,爬蟲,獸類,現はれ,生々,生れ,生存,疑ひ,發生,知れ,社交,祖先,精神,純粹,素質,絶え,脅かさ,脅かし,自ら,芽生え,虚妄,言ふ,誤つ,説明,通り,過去,阿片,魍魎,魑魅,魘され,鳥類,イメージ,エコ,スリル,ドグマ,ヒイキ,ミステリアス,モルヒネ,レアリスチック,レアリティ,レアル,ヴィジョン,一々,一口,一夜,一族,不思議,不覊,不運,主義,事實,事蹟,仕方,代償,低迷,何事,何物,併存,依然,個々,倫理,催促,働き,優勝,元氣,充たさ,充たす,先天,入院,兩親,内外,内容,内攻,別れ,到底,劣敗,動因,勝手,原則,原始,原形,原理,受け,史上,同情,吠える,喚起,喜悦,因果,在し,地球,基督,壓感,多い,大砲,大群,太陽,失ひ,奪は,妖怪,委ね,富め,實證,將來,小さな,就い,屬し,屬する,工面"
富永太郎,無題,ポジティブ,0.7368994355201721,91,"静か,一夜,今宵,出で,出る,夕べ,我が,波うつ,白き,眺め,載せ"
村山籌子,はちとくま,ポジティブ,0.7372570037841797,599,"子熊,言ひ,フフン,ブーン,丸太,倒れ,入れ,帽子,日あたり,気の毒,気持,知ら,立つ,行つ,見る,言は,谷間,長い"
和辻哲郎,ある思想家の手紙,ポジティブ,0.7376052737236023,7865,"自分,才能,子供,思い,対し,感じ,偉大,努力,問題,心持ち,考え,運命,人々,人間,他人,愚痴,最も,自己,事実,仕事,信じ,愛し,態度,成長,犠牲,イゴイズム,乏しい,価値,勇気,同じ,場合,少し,想像,愛する,手紙,未来,物的,生活,畢竟,知ら,続け,言い,言葉,責め,非難,不断,人生,人類,初め,同じく,同情,大きい,小さい,幸福,得る,忘れ,思想,性質,恐ろしい,恥じ,悪感,悲哀,憂愁,書き,気持ち,満足,父親,現在,相手,知っ,罵る,苦悩,行為,道徳,重大,集中,鼓舞,ジメジメ,ツマラ,ムズ,与え,予期,二人,何事,信仰,全身,内面,冷淡,凡庸,出し,十分,原因,友人,叱っ,同胞,呪い,喜ん,多い,多く,失望,始め,安んじ,実際,宿命,小さ,張り,強い,心臓,必要,思う,恐ろし,悟る,悩め,悪事,悪口,愉快,意地,我々,抱き,押しつけ,日常,早く,是認,時々,時間,暗い,書い,来る,果実,極度,機嫌,欠点,正直,決して,沈ん,泣き,浸し,激励,無知,無限,特に,特殊,王国,生まれ,知り,知れ,確か,祈り,精力,繰り返し,罵っ,罵り,聞い,腐敗,自然,苦しん,英雄,行き,行く,行っ,表情,見る,見ろ,誇り,認め,豊か,貧しき,足り,輝い,近い,都合,響き,食事,高慢,黙っ,ernst,handwerker,カジ,カン,ガラス,シャイ,タイラント,ツマ,ニイチェ,ノラクラ,ヒドイ,一人,一人一人,一撃,一日,三十,上げ,下界,不幸,不満,主義,久しく,乏しく,二十,互い"
田中貢太郎,『黒影集』の序詞,ポジティブ,0.7378653287887573,468,"冊子,云う,云っ,伝説,創作,土佐,怪談,材料,物語,読む,読ん,云え,交え,伝奇,佐川,作っ,信義,内容,出来,刊行,収め,取っ,取り,取得,同君,多い,多く,大正,小説,川田,思う,恥ずる,感謝,提供,支那,既に,時間,更めて,有する,有様,欠点,次第,殆ど,段階,消閑,無い,種類,筋書,統一,興味,著け,蒐集,行く,表する,豊富,赴く,追う,通読,長い,関する,随筆,際し,雑駁,雨月"
萩原朔太郎,偏狂,ポジティブ,0.738394558429718,227,"山路,金性,住め,合掌,吾妻,山中,白金,薫風,谷間,靈智"
今野大力,鱒の話,ポジティブ,0.7384473085403442,542,"再び,川下,流れ,為め,生む,自分,言う,アイヌ,一面,三十,上下,乗り,二十,今頃,内地,出来,北国,半生,四十,失っ,如く,妥協,宿し,小川,尻尾,山水,帰っ,性格,懸け,或は,捕る,掘り,日当り,最後,最早,木舟,来る,死に,殉ずる,求め,流浪,浅瀬,涙ぐましい,清い,激流,濃緑,熊狩り,物語,生え,生ま,生命,生活,発露,白子,絶え,続け,美しい,行い,装い,見る,親しく,親しみ,語っ,赫け,越え,遠い,長い,面白,魚捕り"
喜田貞吉,「特殊部落研究号」発刊の辞,ポジティブ,0.7385317087173462,5113,"候う,特殊,社会,研究,関する,一般,存じ,有り,於い,部落,解放,余輩,致し,我が,同情,小生,改善,救済,疎外,必要,或る,民族,報告,既に,歴史,比較,特に,結果,過去,非人,区別,同胞,多く,多し,対する,広く,或いは,所謂,日本,明らか,本号,次第,生活,知識,穢多,自ら,世人,圧迫,多数,所以,於け,至り,融和,部族,トラホーム,下劣,事情,人々,今日,以て,以下,候い,劣等,単に,反省,同好,呼号,品性,多年,如き,存する,学究,対し,普及,最も,永く,汚穢,発行,発表,自覚,至れ,貧困,近く,部分,障壁,難き,一日,事項,仕り,以外,以来,依然,到底,前科,取り,各位,呼ば,因襲,国家,地理,均霑,堪え,将来,少く,差別,幸い,幾分,度し,従事,忘れ,思考,患者,感じ,成り,成立,披瀝,排斥,掲載,撤廃,本誌,条理,根柢,比し,沿革,注意,満足,特別,犯罪,状態,現状,由来,発達,目的,統計,続々,能わ,自己,自然,自身,至っ,蒐集,表われ,表面,観察,調査,諸賢,資料,過ぎ,達する,達せ,重複,開催,限り,隔離,雑誌,一大,一層,一括,一部,一面,下位,下級,不祥,不良,不遇,世界,並び,久遠,了知,事実,二三十,云う,云為,五十,交換,人種,以上,仮り,仰ぎ,会席,住し,何者,例えば,供し,供せ,依頼,保全,保存,俟っ,信ずる,修正,個人,候え,候わ,健康,傾向,僅か,僥倖,先帝,先蹤"
